method,sequence,accuracy,recall,fps,reinit,frames
pmmh,singer3,0.441283,0.741615,1.25962,7,131
pmmh,singer3,0.475856,0.752324,1.23585,12,131
pmmh,singer3,0.329199,0.660724,1.32323,14,131
tracker,singer3,0.482217,0.766029,16.375,6,131
tracker,singer3,0.375817,0.743826,16.375,6,131
tracker,singer3,0.343775,0.699045,26.2,10,131
tracker,singer3,0.319909,0.706887,18.7143,8,131
tracker,singer3,0.347994,0.66345,21.8333,16,131
tracker,singer3,0.391681,0.678995,26.2,8,131
tracker,singer3,0.4969,0.74598,16.375,10,131
tracker,singer3,0.431883,0.740546,21.8333,10,131
tracker,singer3,0.351577,0.6679,26.2,3,131
tracker,singer3,0.405689,0.708859,21.8333,4,131
tracker,singer3,0.35712,0.626007,21.8333,2,131
tracker,singer3,0.41355,0.719986,21.8333,9,131
tracker,singer3,0.414334,0.5889,32.75,4,131
tracker,singer3,0.439532,0.689437,26.2,8,131
tracker,singer3,0.357124,0.729306,18.7143,5,131
pmmh,soccer1,0.650155,0.884263,6.03077,15,392
pmmh,soccer1,0.581005,0.846654,8.52174,16,392
pmmh,soccer1,0.650914,0.862644,6.22222,8,392
pmmh,soccer1,0.543383,0.826449,6.87719,8,392
pmmh,soccer1,0.608338,0.847676,9.11628,21,392
pmmh,soccer1,0.60426,0.846932,8.16667,14,392
pmmh,soccer1,0.614613,0.862671,6.42623,15,392
pmmh,soccer1,0.620671,0.849124,8,15,392
pmmh,soccer1,0.562559,0.829344,6.32258,15,392
pmmh,soccer1,0.546841,0.833022,6.22222,21,392
pmmh,soccer1,0.530122,0.844775,7.25926,8,392
pmmh,soccer1,0.596415,0.838519,8.71111,24,392
pmmh,soccer1,0.593615,0.829072,5.93939,20,392
pmmh,soccer1,0.675254,0.880662,5.93939,19,392
pmmh,soccer1,0.669094,0.885499,9.11628,12,392
tracker,soccer1,0.602458,0.857798,65.3333,18,392
tracker,soccer1,0.633243,0.863147,49,14,392
tracker,soccer1,0.595347,0.840524,65.3333,17,392
tracker,soccer1,0.683011,0.882093,49,17,392
tracker,soccer1,0.557573,0.85296,56,7,392
tracker,soccer1,0.711225,0.893514,49,18,392
tracker,soccer1,0.565049,0.825317,56,15,392
tracker,soccer1,0.638377,0.858903,56,19,392
tracker,soccer1,0.689335,0.896286,56,17,392
tracker,soccer1,0.711383,0.898208,56,17,392
tracker,soccer1,0.483126,0.80292,56,16,392
tracker,soccer1,0.765597,0.922642,65.3333,8,392
tracker,soccer1,0.718533,0.880012,43.5556,15,392
tracker,soccer1,0.602083,0.869407,49,13,392
tracker,soccer1,0.661294,0.87374,49,15,392
pmmh,soccer2,0.428902,0.724699,16.125,13,129
pmmh,soccer2,0.42141,0.722285,16.125,12,129
pmmh,soccer2,0.390767,0.699914,18.4286,12,129
pmmh,soccer2,0.429121,0.69774,18.4286,14,129
pmmh,soccer2,0.352255,0.681854,14.3333,13,129
pmmh,soccer2,0.336729,0.681828,16.125,11,129
pmmh,soccer2,0.375394,0.704549,14.3333,14,129
pmmh,soccer2,0.398052,0.709249,14.3333,9,129
pmmh,soccer2,0.398463,0.721958,16.125,12,129
pmmh,soccer2,0.406033,0.71434,18.4286,12,129
pmmh,soccer2,0.452243,0.725088,18.4286,14,129
pmmh,soccer2,0.374837,0.669629,18.4286,12,129
pmmh,soccer2,0.475195,0.738431,18.4286,14,129
pmmh,soccer2,0.375029,0.701207,14.3333,13,129
pmmh,soccer2,0.413749,0.718168,16.125,10,129
tracker,soccer2,0.436746,0.73808,129,10,129
tracker,soccer2,0.421402,0.735611,129,12,129
tracker,soccer2,0.367737,0.714108,129,12,129
tracker,soccer2,0.421479,0.734945,129,13,129
tracker,soccer2,0.436992,0.798188,64.5,8,129
tracker,soccer2,0.382502,0.67327,129,14,129
tracker,soccer2,0.383213,0.727751,129,12,129
tracker,soccer2,0.413828,0.724214,129,16,129
tracker,soccer2,0.467731,0.738439,129,15,129
tracker,soccer2,0.483853,0.788563,129,11,129
tracker,soccer2,0.375766,0.713422,129,12,129
tracker,soccer2,0.398916,0.733991,129,15,129
tracker,soccer2,0.452181,0.713099,129,19,129
tracker,soccer2,0.467588,0.753634,129,10,129
tracker,soccer2,0.467775,0.732825,129,11,129
pmmh,soldier,0.749039,0.887164,3.53846,3,138
pmmh,soldier,0.956802,0.974851,3.06667,1,138
pmmh,soldier,0.785402,0.890978,2.37931,4,138
pmmh,soldier,0.878565,0.941947,3.2093,2,138
pmmh,soldier,0.694762,0.914914,3.2093,4,138
pmmh,soldier,0.865371,0.971129,3.83333,2,138
pmmh,soldier,0.885789,0.940586,2.875,2,138
pmmh,soldier,0.76401,0.900453,2.2623,2,138
pmmh,soldier,0.920982,0.955898,2.15625,1,138
pmmh,soldier,0.771341,0.914194,3.28571,2,138
pmmh,soldier,0.907577,0.95989,3.06667,2,138
pmmh,soldier,0.894145,0.967632,3.36585,2,138
pmmh,soldier,0.684592,0.87043,3.63158,2,138
pmmh,soldier,0.671189,0.895545,4.05882,5,138
pmmh,soldier,0.901495,0.970119,2.875,2,138
tracker,soldier,0.971245,0.98529,17.25,2,138
tracker,soldier,0.72854,0.899083,27.6,5,138
tracker,soldier,0.964019,0.978708,15.3333,1,138
tracker,soldier,0.73476,0.879871,17.25,2,138
tracker,soldier,0.914915,0.965389,17.25,2,138
tracker,soldier,0.691923,0.874668,23,3,138
tracker,soldier,0.706667,0.888016,23,4,138
tracker,soldier,0.727853,0.888399,19.7143,2,138
tracker,soldier,0.728213,0.89263,17.25,4,138
tracker,soldier,0.95695,0.983818,15.3333,1,138
tracker,soldier,0.707219,0.923927,34.5,4,138
tracker,soldier,0.949627,0.968892,17.25,1,138
tracker,soldier,0.627701,0.861171,19.7143,3,138
tracker,soldier,0.943088,0.986242,19.7143,1,138
tracker,soldier,0.900071,0.954284,15.3333,2,138
pmmh,sphere,0.374107,0.582018,5.15385,65,201
pmmh,sphere,0.464429,0.541858,7.17857,84,201
pmmh,sphere,0.391666,0.77926,3,21,201
pmmh,sphere,0.408384,0.639084,3.72222,45,201
pmmh,sphere,0.383464,0.562666,7.17857,66,201
pmmh,sphere,0.426323,0.616684,4.56818,58,201
pmmh,sphere,0.359582,0.632209,3.86538,47,201
pmmh,sphere,0.334013,0.612533,3.79245,42,201
pmmh,sphere,0.474857,0.676632,5.43243,43,201
pmmh,sphere,0.374278,0.563172,6.7,62,201
pmmh,sphere,0.428956,0.55626,8.375,81,201
pmmh,sphere,0.443627,0.661035,4.10204,46,201
pmmh,sphere,0.362797,0.554048,6.93103,65,201
pmmh,sphere,0.416086,0.684784,3.72222,39,201
pmmh,sphere,0.350891,0.714584,3.09231,22,201
tracker,sphere,0.288693,0.610228,50.25,21,201
tracker,sphere,0.383704,0.669435,67,48,201
tracker,sphere,0.418553,0.589168,100.5,72,201
tracker,sphere,0.411082,0.64559,67,53,201
tracker,sphere,0.347473,0.593632,67,50,201
tracker,sphere,0.432564,0.600948,67,52,201
tracker,sphere,0.422273,0.609795,100.5,61,201
tracker,sphere,0.412128,0.63313,100.5,49,201
tracker,sphere,0.347799,0.59612,100.5,50,201
tracker,sphere,0.449044,0.620142,100.5,65,201
tracker,sphere,0.417928,0.665617,67,41,201
tracker,sphere,0.412993,0.613355,67,55,201
tracker,sphere,0.440356,0.63823,50.25,38,201
tracker,sphere,0.363889,0.720037,33.5,6,201
tracker,sphere,0.400812,0.626028,67,58,201
pmmh,tiger,0.484547,0.77492,4.86667,9,365
pmmh,tiger,0.58344,0.84524,5,8,365
pmmh,tiger,0.519639,0.790473,5,12,365
pmmh,tiger,0.518223,0.805433,6.40351,6,365
pmmh,tiger,0.536292,0.806452,4.80263,10,365
pmmh,tiger,0.39574,0.74643,5.06944,13,365
pmmh,tiger,0.618768,0.855269,6.63636,9,365
pmmh,tiger,0.553481,0.828646,7.15686,9,365
pmmh,tiger,0.634202,0.839909,4.45122,7,365
pmmh,tiger,0.574654,0.842579,4.39759,12,365
pmmh,tiger,0.567126,0.840924,6.75926,14,365
pmmh,tiger,0.588275,0.835938,4.67949,8,365
pmmh,tiger,0.568093,0.832145,5,8,365
pmmh,tiger,0.536445,0.795105,4.80263,10,365
pmmh,tiger,0.544266,0.81565,4.93243,11,365
tracker,tiger,0.463919,0.736248,33.1818,9,365
tracker,tiger,0.5216,0.81223,36.5,12,365
tracker,tiger,0.481894,0.782526,45.625,14,365
tracker,tiger,0.615738,0.848229,45.625,14,365
tracker,tiger,0.512279,0.803211,40.5556,8,365
tracker,tiger,0.538836,0.821311,40.5556,9,365
tracker,tiger,0.621824,0.826864,33.1818,8,365
tracker,tiger,0.772131,0.903624,36.5,9,365
tracker,tiger,0.468833,0.79541,40.5556,7,365
tracker,tiger,0.579616,0.832239,40.5556,8,365
tracker,tiger,0.646415,0.860819,30.4167,10,365
tracker,tiger,0.57228,0.82628,36.5,9,365
tracker,tiger,0.478392,0.794249,33.1818,10,365
tracker,tiger,0.583286,0.852285,40.5556,12,365
tracker,tiger,0.608978,0.848748,33.1818,9,365
pmmh,traffic,0.264375,0.689376,15.9167,14,191
pmmh,traffic,0.553614,0.816703,8.68182,6,191
pmmh,traffic,0.299959,0.691367,17.3636,18,191
pmmh,traffic,0.345998,0.694523,15.9167,20,191
pmmh,traffic,0.36715,0.699056,15.9167,25,191
pmmh,traffic,0.268524,0.667449,15.9167,16,191
pmmh,traffic,0.683301,0.84684,7.34615,3,191
pmmh,traffic,0.353142,0.786177,11.9375,11,191
pmmh,traffic,0.537787,0.802439,12.7333,9,191
pmmh,traffic,0.299257,0.675166,13.6429,14,191
pmmh,traffic,0.3365,0.709449,15.9167,17,191
pmmh,traffic,0.745294,0.899063,7.07407,1,191
pmmh,traffic,0.772396,0.951993,8.30435,2,191
pmmh,traffic,0.683921,0.879085,6.16129,1,191
pmmh,traffic,0.693617,0.885715,8.68182,7,191
tracker,traffic,0.610362,0.88078,27.2857,5,191
tracker,traffic,0.657441,0.882694,38.2,1,191
tracker,traffic,0.490491,0.767642,47.75,13,191
tracker,traffic,0.563984,0.847893,47.75,5,191
tracker,traffic,0.776261,0.872888,27.2857,14,191
tracker,traffic,0.77212,0.932999,19.1,2,191
tracker,traffic,0.72007,0.89962,47.75,5,191
tracker,traffic,0.688408,0.869313,27.2857,3,191
tracker,traffic,0.647077,0.868778,31.8333,4,191
tracker,traffic,0.70942,0.894715,27.2857,6,191
tracker,traffic,0.709571,0.907956,47.75,7,191
tracker,traffic,0.578784,0.824415,31.8333,5,191
tracker,traffic,0.683372,0.8834,27.2857,2,191
tracker,traffic,0.667338,0.897437,23.875,4,191
tracker,traffic,0.704031,0.887696,31.8333,2,191
pmmh,tunnel,0.265641,0.764434,19.5,11,312
pmmh,tunnel,0.284003,0.720571,20.8,16,312
pmmh,tunnel,0.458789,0.842729,19.5,15,312
pmmh,tunnel,0.431953,0.766406,20.8,12,312
pmmh,tunnel,0.301902,0.818069,19.5,11,312
pmmh,tunnel,0.369401,0.764363,13.5652,12,312
pmmh,tunnel,0.322654,0.793051,18.3529,14,312
pmmh,tunnel,0.410204,0.769552,11.5556,12,312
pmmh,tunnel,0.596904,0.828873,12.48,7,312
pmmh,tunnel,0.277892,0.773968,20.8,19,312
pmmh,tunnel,0.673742,0.883722,11.5556,7,312
pmmh,tunnel,0.343594,0.775361,12,10,312
pmmh,tunnel,0.372915,0.784795,20.8,14,312
pmmh,tunnel,0.363234,0.778019,19.5,17,312
pmmh,tunnel,0.556143,0.867814,14.1818,6,312
tracker,tunnel,0.595056,0.882691,156,6,312
tracker,tunnel,0.550646,0.849198,156,2,312
tracker,tunnel,0.374358,0.748836,104,9,312
tracker,tunnel,0.583549,0.885731,104,6,312
tracker,tunnel,0.480874,0.81856,104,6,312
tracker,tunnel,0.585548,0.881207,104,5,312
tracker,tunnel,0.489537,0.807202,156,7,312
tracker,tunnel,0.470809,0.817703,156,9,312
tracker,tunnel,0.523637,0.833208,156,7,312
tracker,tunnel,0.53493,0.840514,156,7,312
tracker,tunnel,0.720734,0.886418,78,6,312
tracker,tunnel,0.457657,0.775315,156,12,312
tracker,tunnel,0.553016,0.833542,104,7,312
tracker,tunnel,0.486991,0.821964,312,7,312
tracker,tunnel,0.64211,0.896337,104,3,312
pmmh,wiper,0.401014,0.794713,11.3667,41,341
pmmh,wiper,0.487548,0.781489,13.64,57,341
pmmh,wiper,0.467053,0.784136,16.2381,44,341
pmmh,wiper,0.612215,0.84384,11.3667,38,341
pmmh,wiper,0.530332,0.773283,13.64,61,341
pmmh,wiper,0.495889,0.75222,13.1154,44,341
pmmh,wiper,0.467533,0.787357,12.1786,52,341
pmmh,wiper,0.507957,0.829702,11,33,341
pmmh,wiper,0.553995,0.826026,12.1786,41,341
pmmh,wiper,0.530849,0.790787,16.2381,46,341
pmmh,wiper,0.437824,0.743322,17.9474,48,341
pmmh,wiper,0.40761,0.830798,10.6562,28,341
pmmh,wiper,0.501743,0.773157,17.05,43,341
pmmh,wiper,0.499784,0.806493,11.7586,43,341
pmmh,wiper,0.38283,0.746774,14.8261,44,341
tracker,wiper,0.409312,0.767048,113.667,50,341
tracker,wiper,0.481473,0.788185,113.667,41,341
tracker,wiper,0.59281,0.83531,85.25,41,341
tracker,wiper,0.488576,0.814714,113.667,44,341
tracker,wiper,0.508189,0.799285,113.667,43,341
tracker,wiper,0.559096,0.792129,113.667,44,341
tracker,wiper,0.526071,0.837398,85.25,39,341
tracker,wiper,0.542673,0.820168,68.2,44,341
tracker,wiper,0.456211,0.792747,170.5,43,341
tracker,wiper,0.531382,0.82446,113.667,39,341
tracker,wiper,0.458139,0.7618,170.5,60,341
tracker,wiper,0.525838,0.824458,113.667,40,341
tracker,wiper,0.635514,0.86983,42.625,32,341
tracker,wiper,0.473609,0.821997,113.667,42,341
tracker,wiper,0.41505,0.78435,113.667,36,341
