method,sequence,accuracy,recall,fps,reinit,frames
pmmh,fish1,0.262835,0.677711,10.4571,15,366
pmmh,fish1,0.374577,0.740939,11.0909,21,366
tracker,fish1,0.486977,0.822671,91.5,12,366
tracker,fish1,0.395812,0.808049,91.5,12,366
tracker,fish1,0.615933,0.842215,45.75,8,366
tracker,fish1,0.496745,0.822877,40.6667,13,366
tracker,fish1,0.408683,0.813009,73.2,16,366
tracker,fish1,0.517622,0.846469,61,17,366
tracker,fish1,0.483199,0.81692,73.2,6,366
tracker,fish1,0.319422,0.711803,73.2,7,366
tracker,fish1,0.47298,0.810739,61,9,366
tracker,fish1,0.346335,0.744889,91.5,18,366
tracker,fish1,0.35398,0.777132,52.2857,12,366
tracker,fish1,0.48123,0.796933,73.2,19,366
tracker,fish1,0.627183,0.871554,36.6,10,366
tracker,fish1,0.339137,0.808165,91.5,13,366
tracker,fish1,0.587256,0.877065,73.2,8,366
pmmh,fish2,0.499246,0.792657,8.37838,20,310
pmmh,fish2,0.465608,0.772303,7.38095,19,310
pmmh,fish2,0.666689,0.895492,4.02597,13,310
pmmh,fish2,0.656817,0.857509,6.45833,16,310
pmmh,fish2,0.802353,0.924268,4.92063,8,310
pmmh,fish2,0.726319,0.894479,5.08197,15,310
pmmh,fish2,0.565129,0.820001,7.94872,20,310
pmmh,fish2,0.490438,0.807206,6.88889,13,310
pmmh,fish2,0.670881,0.896168,4.24658,10,310
pmmh,fish2,0.424544,0.782786,5.34483,15,310
pmmh,fish2,0.724436,0.910187,4.02597,8,310
pmmh,fish2,0.544867,0.858693,4.42857,14,310
pmmh,fish2,0.564244,0.81268,7.38095,14,310
pmmh,fish2,0.594658,0.875015,5,14,310
pmmh,fish2,0.666147,0.899752,3.44444,10,310
tracker,fish2,0.506096,0.85057,38.75,10,310
tracker,fish2,0.562605,0.853764,44.2857,15,310
tracker,fish2,0.677569,0.88036,28.1818,13,310
tracker,fish2,0.556686,0.874825,62,15,310
tracker,fish2,0.677903,0.876411,38.75,19,310
tracker,fish2,0.612899,0.836322,34.4444,15,310
tracker,fish2,0.810836,0.925024,38.75,13,310
tracker,fish2,0.587745,0.881517,34.4444,13,310
tracker,fish2,0.518652,0.834127,62,13,310
tracker,fish2,0.614472,0.877333,38.75,10,310
tracker,fish2,0.563921,0.80638,38.75,11,310
tracker,fish2,0.552284,0.826562,38.75,7,310
tracker,fish2,0.672054,0.875934,38.75,12,310
tracker,fish2,0.511633,0.81774,51.6667,21,310
tracker,fish2,0.911452,0.969748,20.6667,7,310
pmmh,fish3,0.656951,0.883743,6.56962,10,519
pmmh,fish3,0.62887,0.852677,9.43636,8,519
pmmh,fish3,0.638556,0.897423,6.56962,15,519
pmmh,fish3,0.535133,0.855099,8.79661,11,519
pmmh,fish3,0.629923,0.894905,9.79245,12,519
pmmh,fish3,0.552601,0.878193,9.43636,15,519
pmmh,fish3,0.622131,0.892596,7.01351,10,519
pmmh,fish3,0.626419,0.873978,9.79245,8,519
pmmh,fish3,0.495393,0.866807,9.43636,8,519
pmmh,fish3,0.746734,0.912085,10.5918,14,519
pmmh,fish3,0.70731,0.924565,8.94828,12,519
pmmh,fish3,0.444141,0.792643,9.61111,14,519
pmmh,fish3,0.561445,0.900112,7.52174,8,519
pmmh,fish3,0.506449,0.828308,10.1765,9,519
pmmh,fish3,0.542852,0.870526,7.41429,5,519
tracker,fish3,0.479133,0.779596,86.5,7,519
tracker,fish3,0.609807,0.844941,86.5,9,519
tracker,fish3,0.61311,0.814143,74.1429,8,519
tracker,fish3,0.609739,0.879308,74.1429,7,519
tracker,fish3,0.660874,0.897836,86.5,11,519
tracker,fish3,0.741798,0.926863,51.9,12,519
tracker,fish3,0.615612,0.895937,103.8,9,519
tracker,fish3,0.665353,0.887405,64.875,8,519
tracker,fish3,0.700341,0.898984,64.875,9,519
tracker,fish3,0.757378,0.941109,57.6667,9,519
tracker,fish3,0.576678,0.890667,103.8,7,519
tracker,fish3,0.638994,0.895374,86.5,5,519
tracker,fish3,0.704248,0.899813,103.8,13,519
tracker,fish3,0.696851,0.907889,64.875,14,519
tracker,fish3,0.604306,0.925104,86.5,5,519
pmmh,fish4,0.483073,0.791828,6.25688,28,682
pmmh,fish4,0.370762,0.73221,7.10417,28,682
pmmh,fish4,0.648433,0.857295,6.75248,19,682
pmmh,fish4,0.381066,0.764822,6.95918,22,682
pmmh,fish4,0.467233,0.770197,8.31707,15,682
pmmh,fish4,0.597822,0.823162,6.75248,24,682
pmmh,fish4,0.631724,0.843587,6.43396,9,682
pmmh,fish4,0.554884,0.814524,10.3333,20,682
pmmh,fish4,0.453163,0.759456,9.21622,21,682
pmmh,fish4,0.441359,0.744291,9.47222,27,682
pmmh,fish4,0.439926,0.777223,10.3333,29,682
pmmh,fish4,0.398483,0.726508,10.1791,28,682
pmmh,fish4,0.72201,0.893489,6.25688,18,682
pmmh,fish4,0.625078,0.858992,6.43396,28,682
pmmh,fish4,0.507103,0.821321,9.09333,23,682
tracker,fish4,0.510934,0.851726,40.1176,14,682
tracker,fish4,0.512142,0.799517,56.8333,17,682
tracker,fish4,0.629571,0.876026,45.4667,21,682
tracker,fish4,0.548598,0.818788,45.4667,9,682
tracker,fish4,0.592259,0.856799,45.4667,17,682
tracker,fish4,0.696314,0.907162,35.8947,12,682
tracker,fish4,0.608256,0.852683,52.4615,22,682
tracker,fish4,0.676403,0.884524,45.4667,22,682
tracker,fish4,0.609923,0.858241,40.1176,16,682
tracker,fish4,0.592568,0.849448,62,26,682
tracker,fish4,0.443241,0.798242,48.7143,19,682
tracker,fish4,0.596027,0.816683,37.8889,19,682
tracker,fish4,0.677241,0.894538,42.625,14,682
tracker,fish4,0.543446,0.809146,45.4667,27,682
tracker,fish4,0.522204,0.7971,48.7143,10,682
pmmh,girl,0.417454,0.807185,3.94737,24,1500
pmmh,girl,0.467399,0.848913,2.22222,18,1500
pmmh,girl,0.506432,0.83605,3.40136,38,1500
pmmh,girl,0.43438,0.831645,2.09205,29,1500
pmmh,girl,0.444647,0.837688,3.34821,28,1500
pmmh,girl,0.525533,0.843148,2.15827,30,1500
pmmh,girl,0.353571,0.776364,2.06612,23,1500
pmmh,girl,0.434352,0.803889,2.16763,30,1500
pmmh,girl,0.443061,0.821115,2.25225,18,1500
pmmh,girl,0.384159,0.769506,2.10084,28,1500
pmmh,girl,0.646832,0.905768,2.02977,19,1500
pmmh,girl,0.457916,0.837098,3.34076,29,1500
pmmh,girl,0.39901,0.828422,3.76884,24,1500
pmmh,girl,0.461237,0.804998,1.77515,24,1500
pmmh,girl,0.537996,0.837045,2.52951,21,1500
tracker,girl,0.463582,0.82518,26.7857,18,1500
tracker,girl,0.439696,0.836341,27.2727,15,1500
tracker,girl,0.598768,0.882402,21.1268,14,1500
tracker,girl,0.646674,0.917239,18.75,20,1500
tracker,girl,0.476555,0.896266,17.8571,15,1500
tracker,girl,0.579035,0.880567,18.2927,31,1500
tracker,girl,0.436696,0.864571,24.5902,19,1500
tracker,girl,0.523334,0.867884,21.7391,14,1500
tracker,girl,0.447501,0.837292,25,18,1500
tracker,girl,0.626112,0.906914,19.2308,25,1500
tracker,girl,0.47678,0.812987,25,25,1500
tracker,girl,0.557502,0.894102,17.8571,16,1500
tracker,girl,0.388601,0.817024,35.7143,22,1500
tracker,girl,0.439341,0.828879,26.7857,25,1500
tracker,girl,0.448833,0.828465,29.4118,30,1500
pmmh,glove,0.469709,0.702661,6.31579,11,120
pmmh,glove,0.467861,0.683888,8,14,120
pmmh,glove,0.454516,0.725645,8,12,120
pmmh,glove,0.498879,0.68008,7.5,11,120
pmmh,glove,0.37875,0.695014,5.71429,11,120
pmmh,glove,0.393452,0.646422,5.71429,13,120
pmmh,glove,0.624292,0.797784,8.57143,12,120
pmmh,glove,0.442397,0.684761,6.66667,12,120
pmmh,glove,0.392514,0.691105,6.31579,14,120
pmmh,glove,0.478913,0.706488,6.66667,16,120
pmmh,glove,0.482956,0.739814,5.71429,11,120
pmmh,glove,0.41743,0.662253,9.23077,16,120
pmmh,glove,0.388287,0.697767,8,10,120
pmmh,glove,0.396782,0.696311,8.57143,11,120
pmmh,glove,0.438264,0.724472,6,11,120
tracker,glove,0.557152,0.744631,120,13,120
tracker,glove,0.506888,0.717848,120,14,120
tracker,glove,0.410481,0.687042,120,15,120
tracker,glove,0.576082,0.782749,120,10,120
tracker,glove,0.560945,0.749124,120,13,120
tracker,glove,0.42802,0.662134,120,13,120
tracker,glove,0.470378,0.660079,60,14,120
tracker,glove,0.617443,0.763384,60,11,120
tracker,glove,0.42891,0.643091,120,15,120
tracker,glove,0.454514,0.716393,120,12,120
tracker,glove,0.436163,0.714536,120,13,120
tracker,glove,0.486,0.761139,60,10,120
tracker,glove,0.537646,0.760255,120,12,120
tracker,glove,0.502614,0.722347,120,12,120
tracker,glove,0.540707,0.746556,60,11,120
pmmh,godfather,0.649309,0.857132,9.15,10,366
pmmh,godfather,0.712969,0.895077,11.8065,11,366
pmmh,godfather,0.616511,0.83334,13.0714,12,366
pmmh,godfather,0.716873,0.881787,12.2,7,366
pmmh,godfather,0.666121,0.877959,12.6207,14,366
pmmh,godfather,0.748411,0.917991,12.2,10,366
pmmh,godfather,0.652728,0.853338,12.6207,13,366
pmmh,godfather,0.66837,0.886343,12.2,8,366
pmmh,godfather,0.534538,0.808521,13.0714,7,366
pmmh,godfather,0.633311,0.82671,12.2,13,366
pmmh,godfather,0.693013,0.872707,8.92683,4,366
pmmh,godfather,0.631119,0.860993,11.8065,12,366
pmmh,godfather,0.678425,0.865173,12.2,10,366
pmmh,godfather,0.75063,0.923099,8.92683,10,366
pmmh,godfather,0.591853,0.822566,9.15,14,366
tracker,godfather,0.638401,0.818714,61,10,366
tracker,godfather,0.592297,0.825171,73.2,12,366
tracker,godfather,0.680616,0.86347,61,8,366
tracker,godfather,0.718232,0.887571,73.2,12,366
tracker,godfather,0.748811,0.907761,73.2,12,366
tracker,godfather,0.7439,0.912957,91.5,5,366
tracker,godfather,0.76474,0.928342,61,9,366
tracker,godfather,0.677434,0.87867,52.2857,7,366
tracker,godfather,0.607657,0.82877,91.5,15,366
tracker,godfather,0.653849,0.869297,91.5,16,366
tracker,godfather,0.688648,0.880492,61,10,366
tracker,godfather,0.671442,0.868631,52.2857,6,366
tracker,godfather,0.65912,0.878707,61,10,366
tracker,godfather,0.475832,0.774806,73.2,10,366
tracker,godfather,0.688137,0.877937,73.2,6,366
pmmh,graduate,0.497655,0.815415,4.71508,70,844
pmmh,graduate,0.453939,0.757009,4.58696,79,844
pmmh,graduate,0.523484,0.830951,4.199,44,844
pmmh,graduate,0.606765,0.866909,4.28426,56,844
pmmh,graduate,0.488758,0.807663,5.20988,47,844
pmmh,graduate,0.531513,0.79176,6.29851,74,844
pmmh,graduate,0.516086,0.849188,4.82286,55,844
pmmh,graduate,0.52109,0.821483,6.34586,74,844
pmmh,graduate,0.469494,0.787184,4.61202,71,844
pmmh,graduate,0.574566,0.841884,4.39583,60,844
pmmh,graduate,0.608658,0.888583,6.54264,22,844
pmmh,graduate,0.530809,0.849745,4.09709,63,844
pmmh,graduate,0.555284,0.844264,4.46561,57,844
pmmh,graduate,0.54172,0.822292,4.48936,63,844
pmmh,graduate,0.450768,0.790144,6.69841,62,844
tracker,graduate,0.591906,0.849338,70.3333,75,844
tracker,graduate,0.59993,0.835628,70.3333,86,844
tracker,graduate,0.58243,0.867676,70.3333,59,844
tracker,graduate,0.661019,0.851693,64.9231,86,844
tracker,graduate,0.569357,0.852895,76.7273,71,844
tracker,graduate,0.569738,0.839328,60.2857,75,844
tracker,graduate,0.558155,0.853382,64.9231,78,844
tracker,graduate,0.593293,0.846852,56.2667,75,844
tracker,graduate,0.627072,0.861421,60.2857,75,844
tracker,graduate,0.599084,0.846762,60.2857,81,844
tracker,graduate,0.637938,0.858745,64.9231,82,844
tracker,graduate,0.58016,0.860382,64.9231,64,844
tracker,graduate,0.590495,0.843927,60.2857,70,844
tracker,graduate,0.526061,0.833045,64.9231,66,844
tracker,graduate,0.596126,0.863431,64.9231,73,844
pmmh,gymnastics1,0.696143,0.889323,6.3,19,567
pmmh,gymnastics1,0.597573,0.836143,5.45192,18,567
pmmh,gymnastics1,0.745298,0.884658,8.46269,17,567
pmmh,gymnastics1,0.640239,0.886186,5.0177,15,567
pmmh,gymnastics1,0.628844,0.876062,5.4,17,567
pmmh,gymnastics1,0.639389,0.86186,7,20,567
pmmh,gymnastics1,0.491606,0.819783,7.0875,15,567
pmmh,gymnastics1,0.802456,0.914825,2.67453,7,567
pmmh,gymnastics1,0.444638,0.803814,6.44318,16,567
pmmh,gymnastics1,0.685896,0.86994,4.88793,20,567
pmmh,gymnastics1,0.629226,0.81706,5.61386,25,567
pmmh,gymnastics1,0.759277,0.884164,8.1,23,567
pmmh,gymnastics1,0.754889,0.880806,5.61386,20,567
pmmh,gymnastics1,0.675482,0.852786,7.17722,21,567
pmmh,gymnastics1,0.666443,0.872111,5.20183,18,567
tracker,gymnastics1,0.681536,0.866819,63,19,567
tracker,gymnastics1,0.695433,0.869254,63,26,567
tracker,gymnastics1,0.685393,0.869158,63,19,567
tracker,gymnastics1,0.593715,0.858456,63,13,567
tracker,gymnastics1,0.713889,0.873346,63,17,567
tracker,gymnastics1,0.66036,0.863522,63,20,567
tracker,gymnastics1,0.643914,0.862903,63,16,567
tracker,gymnastics1,0.578383,0.836984,63,17,567
tracker,gymnastics1,0.65938,0.874257,63,17,567
tracker,gymnastics1,0.68961,0.868452,63,15,567
tracker,gymnastics1,0.742589,0.904235,56.7,18,567
tracker,gymnastics1,0.733419,0.885533,70.875,27,567
tracker,gymnastics1,0.684688,0.87927,63,19,567
tracker,gymnastics1,0.644068,0.831618,56.7,20,567
tracker,gymnastics1,0.64957,0.832452,56.7,24,567
pmmh,gymnastics2,0.678501,0.857418,1.88976,4,240
pmmh,gymnastics2,0.506066,0.826642,1.55844,12,240
pmmh,gymnastics2,0.773933,0.905302,1.22449,6,240
pmmh,gymnastics2,0.47544,0.820495,2.24299,7,240
pmmh,gymnastics2,0.688837,0.868485,1.77778,6,240
pmmh,gymnastics2,0.475759,0.801863,1.95122,9,240
pmmh,gymnastics2,0.675652,0.857608,1.67832,7,240
pmmh,gymnastics2,0.625209,0.87144,1.75182,6,240
pmmh,gymnastics2,0.693352,0.894348,1.5894,4,240
pmmh,gymnastics2,0.534154,0.805723,1.75182,9,240
pmmh,gymnastics2,0.564465,0.846097,1.31868,7,240
pmmh,gymnastics2,0.554287,0.841373,2.01681,5,240
pmmh,gymnastics2,0.44129,0.795054,4,2,240
pmmh,gymnastics2,0.611527,0.870712,1.54839,4,240
pmmh,gymnastics2,0.651588,0.880805,1.88976,8,240
tracker,gymnastics2,0.653691,0.882739,24,11,240
tracker,gymnastics2,0.581792,0.845143,20,3,240
tracker,gymnastics2,0.673008,0.910714,14.1176,4,240
tracker,gymnastics2,0.680383,0.86935,10.4348,6,240
tracker,gymnastics2,0.491681,0.841653,21.8182,7,240
tracker,gymnastics2,0.537985,0.818391,18.4615,9,240
tracker,gymnastics2,0.682175,0.867693,13.3333,8,240
tracker,gymnastics2,0.528711,0.828491,24,7,240
tracker,gymnastics2,0.586233,0.848099,18.4615,6,240
tracker,gymnastics2,0.143824,0.658076,34.2857,6,240
tracker,gymnastics2,0.608402,0.860575,17.1429,7,240
tracker,gymnastics2,0.623429,0.85528,13.3333,8,240
tracker,gymnastics2,0.573456,0.842178,17.1429,4,240
tracker,gymnastics2,0.538396,0.858419,20,7,240
tracker,gymnastics2,0.462197,0.821596,20,7,240
pmmh,gymnastics3,0.486179,0.809416,0.76129,3,118
pmmh,gymnastics3,0.317536,0.807052,0.513043,4,118
pmmh,gymnastics3,0.444064,0.767943,0.475806,4,118
pmmh,gymnastics3,0.32714,0.74879,0.76129,2,118
pmmh,gymnastics3,0.671445,0.873941,0.440299,2,118
pmmh,gymnastics3,0.358546,0.751484,0.75641,4,118
pmmh,gymnastics3,0.513134,0.847254,0.493724,2,118
pmmh,gymnastics3,0.257026,0.698534,1.18,5,118
pmmh,gymnastics3,0.353226,0.844395,0.936508,4,118
pmmh,gymnastics3,0.311416,0.75301,0.522124,4,118
pmmh,gymnastics3,0.393651,0.762638,1.25532,7,118
pmmh,gymnastics3,0.362312,0.759145,0.631016,5,118
pmmh,gymnastics3,0.490359,0.880033,0.581281,4,118
pmmh,gymnastics3,0.590572,0.846649,0.538813,2,118
pmmh,gymnastics3,0.337844,0.696909,0.719512,4,118
tracker,gymnastics3,0.267632,0.777837,14.75,1,118
tracker,gymnastics3,0.440933,0.838332,11.8,3,118
tracker,gymnastics3,0.414926,0.768049,13.1111,4,118
tracker,gymnastics3,0.437479,0.74154,10.7273,3,118
tracker,gymnastics3,0.291866,0.774408,13.1111,4,118
tracker,gymnastics3,0.297758,0.750007,10.7273,4,118
tracker,gymnastics3,0.506497,0.801379,10.7273,3,118
tracker,gymnastics3,0.307324,0.756818,11.8,4,118
tracker,gymnastics3,0.437988,0.803014,10.7273,2,118
tracker,gymnastics3,0.327685,0.750319,16.8571,3,118
tracker,gymnastics3,0.430422,0.839085,11.8,5,118
tracker,gymnastics3,0.53517,0.85575,9.83333,1,118
tracker,gymnastics3,0.46621,0.828938,11.8,4,118
tracker,gymnastics3,0.201836,0.729379,11.8,3,118
tracker,gymnastics3,0.640461,0.869108,10.7273,4,118
pmmh,gymnastics4,0.499346,0.883422,2.20379,3,465
pmmh,gymnastics4,0.704008,0.915157,1.45768,11,465
pmmh,gymnastics4,0.705172,0.907236,1.35965,5,465
pmmh,gymnastics4,0.489839,0.820395,1.88259,5,465
pmmh,gymnastics4,0.739907,0.939365,2.38462,6,465
pmmh,gymnastics4,0.545684,0.832035,2.65714,11,465
pmmh,gymnastics4,0.603275,0.836475,2.62712,7,465
pmmh,gymnastics4,0.493915,0.892484,1.46226,1,465
pmmh,gymnastics4,0.772952,0.961768,1.40483,4,465
pmmh,gymnastics4,0.716637,0.932553,2.46032,9,465
pmmh,gymnastics4,0.593923,0.843422,2.76786,5,465
pmmh,gymnastics4,0.778555,0.950283,2.55495,6,465
pmmh,gymnastics4,0.852239,0.956754,1.58163,9,465
pmmh,gymnastics4,0.481579,0.800208,2.81818,11,465
pmmh,gymnastics4,0.692624,0.945216,1.4486,4,465
tracker,gymnastics4,0.693482,0.901434,12.5676,1,465
tracker,gymnastics4,0.579535,0.916989,14.5312,2,465
tracker,gymnastics4,0.523774,0.890549,14.5312,10,465
tracker,gymnastics4,0.681352,0.926688,13.6765,5,465
tracker,gymnastics4,0.73847,0.934896,17.2222,14,465
tracker,gymnastics4,0.645151,0.899204,13.6765,9,465
tracker,gymnastics4,0.808231,0.962958,10.5682,3,465
tracker,gymnastics4,0.668077,0.916155,14.5312,9,465
tracker,gymnastics4,0.548522,0.869788,16.6071,8,465
tracker,gymnastics4,0.780726,0.938701,14.0909,5,465
tracker,gymnastics4,0.678061,0.906559,15.5,12,465
tracker,gymnastics4,0.836409,0.974386,11.625,5,465
tracker,gymnastics4,0.667369,0.894845,15.5,7,465
tracker,gymnastics4,0.686996,0.924886,12.5676,0,465
tracker,gymnastics4,0.599487,0.857798,14.0909,0,465
pmmh,hand,0.563029,0.822547,10.2692,17,267
pmmh,hand,0.57659,0.804539,9.88889,18,267
pmmh,hand,0.512281,0.792862,6.84615,12,267
pmmh,hand,0.476843,0.755706,9.88889,18,267
pmmh,hand,0.569178,0.839078,8.9,12,267
pmmh,hand,0.42459,0.790878,11.6087,15,267
pmmh,hand,0.402337,0.760429,7.41667,19,267
pmmh,hand,0.487991,0.798063,10.2692,15,267
pmmh,hand,0.445165,0.816335,9.88889,10,267
pmmh,hand,0.414403,0.775243,10.68,16,267
pmmh,hand,0.457943,0.747998,8.6129,21,267
pmmh,hand,0.353149,0.759661,7.21622,10,267
pmmh,hand,0.507067,0.810922,11.6087,14,267
pmmh,hand,0.50267,0.792817,11.125,18,267
pmmh,hand,0.459715,0.815032,8.09091,11,267
tracker,hand,0.556309,0.850314,89,14,267
tracker,hand,0.597089,0.850903,53.4,13,267
tracker,hand,0.435441,0.749138,44.5,13,267
tracker,hand,0.458598,0.746933,53.4,10,267
tracker,hand,0.533858,0.809369,53.4,12,267
tracker,hand,0.589852,0.886281,33.375,5,267
tracker,hand,0.438499,0.761721,53.4,17,267
tracker,hand,0.492548,0.82441,53.4,10,267
tracker,hand,0.557617,0.816831,53.4,13,267
tracker,hand,0.416975,0.752665,66.75,15,267
tracker,hand,0.648345,0.890986,38.1429,7,267
tracker,hand,0.488798,0.809427,53.4,12,267
tracker,hand,0.439654,0.760663,53.4,12,267
tracker,hand,0.431272,0.746327,89,21,267
tracker,hand,0.596831,0.837051,44.5,10,267
pmmh,handball1,0.367397,0.687586,22.1765,28,377
pmmh,handball1,0.314441,0.615168,20.9444,15,377
pmmh,handball1,0.294499,0.609675,22.1765,30,377
pmmh,handball1,0.374769,0.693135,23.5625,20,377
pmmh,handball1,0.413639,0.679892,17.9524,16,377
pmmh,handball1,0.485437,0.715081,22.1765,29,377
pmmh,handball1,0.427083,0.684831,22.1765,24,377
pmmh,handball1,0.365769,0.650402,22.1765,23,377
pmmh,handball1,0.458838,0.725983,22.1765,21,377
pmmh,handball1,0.271993,0.6149,19.8421,13,377
pmmh,handball1,0.36356,0.659371,22.1765,19,377
pmmh,handball1,0.387174,0.666303,20.9444,22,377
pmmh,handball1,0.25099,0.617316,23.5625,25,377
pmmh,handball1,0.347318,0.672634,22.1765,20,377
pmmh,handball1,0.366053,0.675247,22.1765,26,377
tracker,handball1,0.445371,0.702568,188.5,38,377
tracker,handball1,0.448305,0.721872,188.5,42,377
tracker,handball1,0.408964,0.693299,377,46,377
tracker,handball1,0.4576,0.740138,125.667,37,377
tracker,handball1,0.477993,0.732372,377,40,377
tracker,handball1,0.490342,0.742442,188.5,32,377
tracker,handball1,0.337276,0.66201,188.5,25,377
tracker,handball1,0.453732,0.733209,125.667,31,377
tracker,handball1,0.464118,0.72478,377,34,377
tracker,handball1,0.480935,0.7355,377,44,377
tracker,handball1,0.358106,0.67393,377,37,377
tracker,handball1,0.443676,0.730355,125.667,38,377
tracker,handball1,0.223434,0.601874,188.5,36,377
tracker,handball1,0.493186,0.746905,94.25,33,377
tracker,handball1,0.443109,0.734402,377,36,377
pmmh,handball2,0.250224,0.616803,10.05,40,402
pmmh,handball2,0.349105,0.680214,11.4857,37,402
pmmh,handball2,0.270062,0.588923,7.88235,27,402
pmmh,handball2,0.237567,0.60494,11.4857,42,402
pmmh,handball2,0.237672,0.615125,11.1667,38,402
pmmh,handball2,0.292145,0.64178,9.34884,31,402
pmmh,handball2,0.240146,0.580334,11.4857,35,402
pmmh,handball2,0.331254,0.653989,9.13636,29,402
pmmh,handball2,0.270159,0.649664,9.57143,21,402
pmmh,handball2,0.215483,0.593171,11.1667,32,402
pmmh,handball2,0.291868,0.60832,9.57143,28,402
pmmh,handball2,0.324516,0.665565,11.8235,48,402
pmmh,handball2,0.245328,0.639421,8.93333,36,402
pmmh,handball2,0.239577,0.563099,11.1667,30,402
pmmh,handball2,0.209711,0.555032,7.73077,27,402
tracker,handball2,0.364168,0.712716,201,55,402
tracker,handball2,0.312626,0.662679,201,69,402
tracker,handball2,0.305013,0.657377,201,65,402
tracker,handball2,0.361726,0.690201,80.4,59,402
tracker,handball2,0.337058,0.671128,201,66,402
tracker,handball2,0.284626,0.659511,80.4,46,402
tracker,handball2,0.30451,0.645863,201,68,402
tracker,handball2,0.320591,0.654373,402,71,402
tracker,handball2,0.327351,0.693967,100.5,56,402
tracker,handball2,0.332211,0.663846,201,61,402
tracker,handball2,0.302287,0.663079,402,68,402
tracker,handball2,0.371575,0.697271,100.5,62,402
tracker,handball2,0.364262,0.716411,100.5,56,402
tracker,handball2,0.336954,0.680735,201,62,402
tracker,handball2,0.282598,0.661003,402,62,402
pmmh,helicopter,0.527175,0.847091,2.06414,45,708
pmmh,helicopter,0.476028,0.849792,1.25755,31,708
pmmh,helicopter,0.538049,0.822179,1.87798,42,708
pmmh,helicopter,0.399682,0.847896,1.19192,30,708
pmmh,helicopter,0.505223,0.851452,1.18792,33,708
pmmh,helicopter,0.44505,0.833619,1.13826,34,708
pmmh,helicopter,0.441681,0.82707,1.98319,35,708
pmmh,helicopter,0.524183,0.862564,1.17413,31,708
pmmh,helicopter,0.462226,0.818349,1.26882,37,708
pmmh,helicopter,0.481166,0.84402,1.16639,30,708
pmmh,helicopter,0.496675,0.829529,1.28029,27,708
pmmh,helicopter,0.535466,0.853421,1.01724,24,708
pmmh,helicopter,0.603551,0.897237,1.10452,19,708
pmmh,helicopter,0.460957,0.819383,1.24429,28,708
pmmh,helicopter,0.391349,0.780868,1.96122,33,708
tracker,helicopter,0.52521,0.845784,23.6,30,708
tracker,helicopter,0.567662,0.870506,24.4138,27,708
tracker,helicopter,0.655388,0.889464,19.1351,33,708
tracker,helicopter,0.514318,0.846949,27.2308,20,708
tracker,helicopter,0.69565,0.904866,18.6316,23,708
tracker,helicopter,0.588509,0.904189,22.8387,18,708
tracker,helicopter,0.514949,0.855228,28.32,13,708
tracker,helicopter,0.576691,0.890251,18.6316,24,708
tracker,helicopter,0.405592,0.782933,24.4138,23,708
tracker,helicopter,0.620938,0.901064,23.6,31,708
tracker,helicopter,0.490921,0.853439,20.2286,20,708
tracker,helicopter,0.607858,0.887091,24.4138,30,708
tracker,helicopter,0.59209,0.906348,22.8387,22,708
tracker,helicopter,0.567826,0.893376,21.4545,21,708
tracker,helicopter,0.589182,0.880176,23.6,26,708
pmmh,iceskater1,0.497563,0.812878,2.70902,34,661
pmmh,iceskater1,0.446092,0.809266,2.80085,25,661
pmmh,iceskater1,0.458015,0.785047,2.56202,35,661
pmmh,iceskater1,0.428588,0.795267,2.72016,27,661
pmmh,iceskater1,0.442171,0.80079,1.74406,23,661
pmmh,iceskater1,0.416789,0.792157,2.2637,31,661
pmmh,iceskater1,0.411361,0.775104,1.59662,27,661
pmmh,iceskater1,0.458209,0.77434,2.67611,34,661
pmmh,iceskater1,0.41203,0.805587,2.49434,21,661
pmmh,iceskater1,0.448069,0.814882,1.72135,28,661
pmmh,iceskater1,0.416003,0.811865,1.21507,19,661
pmmh,iceskater1,0.438209,0.779765,2.81277,30,661
pmmh,iceskater1,0.507461,0.838537,1.49887,24,661
pmmh,iceskater1,0.435902,0.780844,2.72016,32,661
pmmh,iceskater1,0.397287,0.79645,1.68622,23,661
tracker,iceskater1,0.501279,0.840239,26.44,28,661
tracker,iceskater1,0.469856,0.793817,26.44,34,661
tracker,iceskater1,0.530254,0.840915,26.44,31,661
tracker,iceskater1,0.453348,0.791217,28.7391,34,661
tracker,iceskater1,0.513152,0.835264,26.44,27,661
tracker,iceskater1,0.519047,0.823537,25.4231,25,661
tracker,iceskater1,0.3887,0.792196,26.44,26,661
tracker,iceskater1,0.417298,0.771837,30.0455,34,661
tracker,iceskater1,0.475351,0.828559,28.7391,29,661
tracker,iceskater1,0.442534,0.799176,26.44,25,661
tracker,iceskater1,0.481892,0.812878,30.0455,30,661
tracker,iceskater1,0.512194,0.800873,34.7895,27,661
tracker,iceskater1,0.423171,0.807244,25.4231,31,661
tracker,iceskater1,0.462883,0.792198,26.44,37,661
tracker,iceskater1,0.471407,0.80627,33.05,25,661
pmmh,iceskater2,0.504267,0.831949,2.25159,18,707
pmmh,iceskater2,0.513565,0.852205,1.21687,15,707
pmmh,iceskater2,0.53027,0.834211,2.11677,15,707
pmmh,iceskater2,0.516013,0.853722,2.08555,15,707
pmmh,iceskater2,0.544902,0.840572,1.96389,25,707
pmmh,iceskater2,0.512549,0.836325,2.14242,13,707
pmmh,iceskater2,0.514193,0.84195,2.29545,21,707
